Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S,Age_scaled,Fare_scaled,FamilySize,FarePerPerson,Class_Fare,Fare_log,AgeGroup
1,2,24.0,1,2,65.0,False,False,True,-0.3844807979532623,2.0006317146220294,4,16.25,130.0,4.189654742026425,YoungAdult
0,3,34.0,1,1,14.4,True,False,True,0.36757102662486957,-0.471262979173729,3,4.8,43.2,2.7343675094195836,YoungAdult
0,3,26.0,1,0,16.1,False,False,True,-0.23407043303763592,-0.3882151337299979,2,8.05,48.300000000000004,2.8390784635086144,YoungAdult
1,2,4.0,2,1,39.0,False,False,True,-1.8885844471095259,0.7304881960708492,4,9.75,78.0,3.6888794541139363,Child
0,2,26.0,0,0,10.5,True,False,True,-0.23407043303763592,-0.661784506956406,1,10.5,21.0,2.4423470353692043,YoungAdult
0,3,27.0,1,0,14.4542,True,False,False,-0.15886525057982273,-0.46861521845428766,2,7.2271,43.3626,2.737880811060884,YoungAdult
1,1,42.0,1,0,52.5542,True,False,True,0.969212486287375,1.3926335529610958,2,26.2771,52.5542,3.9806942251907276,Adult
1,3,20.0,1,1,15.7417,True,False,False,-0.685301527784515,-0.4057186884491091,3,5.247233333333333,47.2251,2.817902613071225,YoungAdult
0,3,21.0,0,0,7.8542,True,False,True,-0.6100963453267019,-0.7910362654711258,1,7.8542,23.5626,2.180891922715322,YoungAdult
0,3,21.0,0,0,16.1,True,False,True,-0.6100963453267019,-0.3882151337299979,1,16.1,48.300000000000004,2.8390784635086144,YoungAdult
0,1,61.0,0,0,32.3208,True,False,True,2.3981109529858253,0.40419809648980903,1,32.3208,32.3208,3.5061818266142577,Senior
0,2,57.0,0,0,12.35,True,True,False,2.0972902231545727,-0.5714089104441106,1,12.35,24.7,2.5915163848462583,Adult
1,1,21.0,0,0,65.6344,False,False,True,-0.6100963453267019,2.0316232164746784,1,65.6344,65.6344,4.19922096071412,YoungAdult
0,3,26.0,0,0,7.8958,True,False,True,-0.23407043303763592,-0.7890040358414437,1,7.8958,23.6874,2.1855792552411137,YoungAdult
0,3,25.0,0,0,7.7333,True,True,False,-0.3092756154954491,-0.7969424328323887,1,7.7333,23.1999,2.167143305297764,YoungAdult
1,1,80.0,0,0,30.0,True,False,True,3.827009419684276,0.2908231319569791,1,30.0,30.0,3.4339872044851463,Senior
0,3,51.0,0,0,7.0542,True,False,True,1.6460591284076938,-0.8301176045034698,1,7.0542,21.162599999999998,2.086193694502369,Adult
1,1,32.0,0,0,30.5,True,False,False,0.2171606617092432,0.3152489688521941,1,30.5,30.5,3.449987545831587,YoungAdult
0,1,40.0,0,0,0.0,True,False,True,0.8188021213717487,-1.1747270817559212,1,0.0,0.0,0.0,Adult
0,3,9.0,3,2,27.9,False,False,True,-1.51255853482046,0.18823461699707605,6,4.6499999999999995,83.69999999999999,3.3638415951183864,Child
1,2,28.0,0,0,13.0,False,False,True,-0.08366006812200955,-0.539655322480331,1,13.0,26.0,2.6390573296152584,YoungAdult
0,3,32.0,0,0,7.925,True,False,True,0.2171606617092432,-0.7875775669667633,1,7.925,23.775,2.188856327665703,YoungAdult
0,2,31.0,1,1,26.25,True,False,True,0.14195547925143,0.1076293552428666,3,8.75,52.5,3.305053521109253,YoungAdult
0,3,41.0,0,5,39.6875,False,False,True,0.8940073038295618,0.7640737218017698,6,6.614583333333333,119.0625,3.705920919968788,Adult
0,3,25.0,1,0,16.1,True,False,True,-0.3092756154954491,-0.3882151337299979,2,8.05,48.300000000000004,2.8390784635086144,YoungAdult
0,3,20.0,0,0,7.8542,True,False,True,-0.685301527784515,-0.7910362654711258,1,7.8542,23.5626,2.180891922715322,YoungAdult
1,1,24.0,0,0,65.6344,False,False,False,-0.3844807979532623,2.0316232164746784,1,65.6344,65.6344,4.19922096071412,YoungAdult
0,3,2.0,3,2,27.9,False,False,True,-2.038994812025152,0.18823461699707605,6,4.6499999999999995,83.69999999999999,3.3638415951183864,Child
1,3,25.0,0,0,56.4958,True,False,True,-0.3092756154954491,1.5851873103734548,1,56.4958,169.4874,4.05171190165724,YoungAdult
1,3,0.75,2,1,19.2583,False,False,False,-2.1330012900974187,-0.23392689239768297,4,4.814575,57.774899999999995,3.0085645861193133,Child
1,1,48.0,1,0,65.6344,True,False,False,1.4204435810342542,2.0316232164746784,2,32.8172,65.6344,4.19922096071412,Adult
0,3,19.0,0,0,7.8958,True,False,True,-0.7605067102423282,-0.7890040358414437,1,7.8958,23.6874,2.1855792552411137,YoungAdult
1,1,56.0,0,0,35.5,True,False,False,2.0220850406967594,0.5595073378043441,1,35.5,35.5,3.597312260588446,Adult
0,3,25.0,0,0,7.55,True,False,True,-0.3092756154954491,-0.8058969446381745,1,7.55,22.65,2.145931282948669,YoungAdult
1,3,23.0,0,0,7.55,False,False,True,-0.45968598041107545,-0.8058969446381745,1,7.55,22.65,2.145931282948669,YoungAdult
0,3,25.0,0,0,7.8958,True,False,True,-0.3092756154954491,-0.7890040358414437,1,7.8958,23.6874,2.1855792552411137,YoungAdult
1,2,18.0,0,1,23.0,False,False,True,-0.8357118927001413,-0.051138584576030925,2,11.5,46.0,3.1780538303479458,Teen
0,3,21.0,0,0,8.4333,True,False,True,-0.6100963453267019,-0.7627462611790877,1,8.4333,25.299899999999997,2.2442459824059346,YoungAdult
1,3,21.5,0,0,7.8292,False,True,False,-0.5724937540977952,-0.7922575573158865,1,7.8292,23.4876,2.17806441028492,YoungAdult
0,3,18.0,0,0,6.75,False,True,False,-0.8357118927001413,-0.8449782836705185,1,6.75,20.25,2.0476928433652555,Teen
0,2,24.0,2,0,65.6344,True,False,True,-0.3844807979532623,2.0316232164746784,3,21.878133333333334,131.2688,4.19922096071412,YoungAdult
0,3,25.0,0,0,7.8958,True,False,True,-0.3092756154954491,-0.7890040358414437,1,7.8958,23.6874,2.1855792552411137,YoungAdult
0,3,32.0,1,1,15.5,False,True,False,0.2171606617092432,-0.417526138004256,3,5.166666666666667,46.5,2.803360380906535,YoungAdult
0,2,23.0,0,0,13.0,True,False,True,-0.45968598041107545,-0.539655322480331,1,13.0,26.0,2.6390573296152584,YoungAdult
0,1,58.0,0,2,65.6344,True,False,False,2.172495405612386,2.0316232164746784,3,21.878133333333334,65.6344,4.19922096071412,Adult
1,1,50.0,2,0,65.6344,True,False,True,1.5708539459498805,2.0316232164746784,3,21.878133333333334,65.6344,4.19922096071412,Adult
0,3,40.0,0,0,7.225,True,False,False,0.8188021213717487,-0.8217737386200644,1,7.225,21.674999999999997,2.1071782966514356,Adult
0,1,47.0,0,0,25.5875,True,False,True,1.345238398576441,0.07526512135670665,1,25.5875,25.5875,3.2804411805263554,Adult
0,3,36.0,0,0,7.4958,True,False,True,0.5179813915404959,-0.8085447053576159,1,7.4958,22.4874,2.139571923732859,Adult
1,3,20.0,1,0,7.925,True,False,True,-0.685301527784515,-0.7875775669667633,2,3.9625,23.775,2.188856327665703,YoungAdult
0,2,32.0,2,0,65.6344,True,False,True,0.2171606617092432,2.0316232164746784,3,21.878133333333334,131.2688,4.19922096071412,YoungAdult
0,2,25.0,0,0,13.0,True,False,True,-0.3092756154954491,-0.539655322480331,1,13.0,26.0,2.6390573296152584,YoungAdult
0,3,25.0,0,0,7.775,True,False,True,-0.3092756154954491,-0.7949053180353277,1,7.775,23.325000000000003,2.1719067693519296,YoungAdult
0,3,43.0,0,0,8.05,True,False,True,1.0444176687451883,-0.7814711077429595,1,8.05,24.150000000000002,2.2027647577118348,Adult
1,1,35.0,1,0,52.0,False,False,True,0.4427762090826827,1.3655599553464393,2,26.0,52.0,3.970291913552122,YoungAdult
1,2,40.0,1,1,39.0,False,False,True,0.8188021213717487,0.7304881960708492,3,13.0,78.0,3.6888794541139363,Adult
0,1,31.0,1,0,52.0,True,False,True,0.14195547925143,1.3655599553464393,2,26.0,52.0,3.970291913552122,YoungAdult
0,2,70.0,0,0,10.5,True,False,True,3.0749575951061443,-0.661784506956406,1,10.5,21.0,2.4423470353692043,Senior
1,2,31.0,0,0,13.0,True,False,True,0.14195547925143,-0.539655322480331,1,13.0,26.0,2.6390573296152584,YoungAdult
0,2,30.0,0,0,0.0,True,False,True,0.06675029679361683,-1.1747270817559212,1,0.0,0.0,0.0,YoungAdult
0,3,18.0,0,0,7.775,True,False,True,-0.8357118927001413,-0.7949053180353277,1,7.775,23.325000000000003,2.1719067693519296,Teen
0,3,24.5,0,0,8.05,True,False,True,-0.3468782067243557,-0.7814711077429595,1,8.05,24.150000000000002,2.2027647577118348,YoungAdult
1,3,18.0,0,0,9.8417,False,False,True,-0.8357118927001413,-0.6939435638126461,1,9.8417,29.5251,2.3833998102837652,Teen
0,3,43.0,1,6,46.9,False,False,True,1.0444176687451883,1.1164164190152461,8,5.8625,140.7,3.8691155044168695,Adult
1,1,36.0,0,1,65.6344,True,False,False,0.5179813915404959,2.0316232164746784,2,32.8172,65.6344,4.19922096071412,Adult
0,3,21.5,0,0,8.1375,False,True,False,-0.5724937540977952,-0.777196586286297,1,8.1375,24.412499999999998,2.212386825075897,YoungAdult
1,1,27.0,0,0,65.6344,True,False,False,-0.15886525057982273,2.0316232164746784,1,65.6344,65.6344,4.19922096071412,YoungAdult
0,3,20.0,0,0,9.225,True,False,True,-0.685301527784515,-0.7240703910392043,1,9.225,27.674999999999997,2.3248357019288655,YoungAdult
0,3,14.0,5,2,46.9,True,False,True,-1.136532622531394,1.1164164190152461,8,5.8625,140.7,3.8691155044168695,Teen
0,2,60.0,1,1,39.0,True,False,True,2.3229057705280125,0.7304881960708492,3,13.0,78.0,3.6888794541139363,Adult
0,2,25.0,1,2,41.5792,True,False,False,-0.3092756154954491,0.8564864331111263,4,10.3948,83.1584,3.7513658711253766,YoungAdult
0,3,14.0,4,1,39.6875,True,False,True,-1.136532622531394,0.7640737218017698,6,6.614583333333333,119.0625,3.705920919968788,Teen
0,3,19.0,0,0,10.1708,True,False,True,-0.7605067102423282,-0.6778664779682156,1,10.1708,30.5124,2.4133032309283076,YoungAdult
0,3,18.0,0,0,7.7958,True,False,True,-0.8357118927001413,-0.7938892032204868,1,7.7958,23.3874,2.174274334826008,Teen
1,1,15.0,0,1,65.6344,False,False,True,-1.061327440073581,2.0316232164746784,2,32.8172,65.6344,4.19922096071412,Teen
1,1,31.0,1,0,57.0,True,False,True,0.14195547925143,1.6098183242985895,2,28.5,57.0,4.060443010546419,YoungAdult
1,3,4.0,0,1,13.4167,False,False,False,-1.8885844471095259,-0.5192988300118588,2,6.70835,40.2501,2.668387256845834,Child
1,3,25.0,0,0,56.4958,True,False,True,-0.3092756154954491,1.5851873103734548,1,56.4958,169.4874,4.05171190165724,YoungAdult
0,3,25.0,0,0,7.225,True,False,False,-0.3092756154954491,-0.8217737386200644,1,7.225,21.674999999999997,2.1071782966514356,YoungAdult
0,1,60.0,0,0,26.55,True,False,True,2.3229057705280125,0.12228485737999564,1,26.55,26.55,3.3160025355989236,Adult
0,2,52.0,0,0,13.5,True,False,True,1.7212643108655068,-0.515229485585116,1,13.5,27.0,2.6741486494265287,Adult
0,3,44.0,0,0,8.05,True,False,True,1.1196228512030013,-0.7814711077429595,1,8.05,24.150000000000002,2.2027647577118348,Adult
1,3,21.5,0,0,7.7333,False,True,False,-0.5724937540977952,-0.7969424328323887,1,7.7333,23.1999,2.167143305297764,YoungAdult
0,1,49.0,1,1,65.6344,True,False,False,1.4956487634920672,2.0316232164746784,3,21.878133333333334,65.6344,4.19922096071412,Adult
0,3,42.0,0,0,7.65,True,False,True,0.969212486287375,-0.8010117772591314,1,7.65,22.950000000000003,2.157559320943788,Adult
1,1,18.0,1,0,65.6344,False,False,False,-0.8357118927001413,2.0316232164746784,2,32.8172,65.6344,4.19922096071412,Teen
1,1,35.0,0,0,26.2875,True,False,True,0.4427762090826827,0.1094612930100078,1,26.2875,26.2875,3.3064287218760624,YoungAdult
0,3,18.0,0,1,14.4542,False,False,False,-0.8357118927001413,-0.46861521845428766,2,7.2271,43.3626,2.737880811060884,Teen
0,3,25.0,0,0,7.7417,True,True,False,-0.3092756154954491,-0.7965320787725492,1,7.7417,23.225099999999998,2.1681046787623672,YoungAdult
0,3,26.0,1,0,7.8542,True,False,True,-0.23407043303763592,-0.7910362654711258,2,3.9271,23.5626,2.180891922715322,YoungAdult
0,2,39.0,0,0,26.0,True,False,True,0.7435969389139355,0.0954164367952591,1,26.0,52.0,3.295836866004329,Adult
1,2,45.0,0,0,13.5,False,False,True,1.1948280336608146,-0.515229485585116,1,13.5,27.0,2.6741486494265287,Adult
1,1,42.0,0,0,26.2875,True,False,True,0.969212486287375,0.1094612930100078,1,26.2875,26.2875,3.3064287218760624,Adult
1,1,22.0,0,0,65.6344,False,False,True,-0.5348911628688886,2.0316232164746784,1,65.6344,65.6344,4.19922096071412,YoungAdult
1,3,25.0,1,1,15.2458,True,False,False,-0.3092756154954491,-0.42994423348178334,3,5.081933333333333,45.737399999999994,2.7878344138303452,YoungAdult
1,1,24.0,0,0,49.5042,False,False,False,-0.3844807979532623,1.2436359479002839,1,49.5042,49.5042,3.922056501139853,YoungAdult
0,1,40.0,0,0,26.55,True,False,True,0.8188021213717487,0.12228485737999564,1,26.55,26.55,3.3160025355989236,Adult
1,1,48.0,1,0,52.0,True,False,True,1.4204435810342542,1.3655599553464393,2,26.0,52.0,3.970291913552122,Adult
0,3,29.0,0,0,9.4833,True,False,True,-0.008454885664196365,-0.7114520036991362,1,9.4833,28.4499,2.3497835148230464,YoungAdult
0,2,52.0,0,0,13.0,True,False,True,1.7212643108655068,-0.539655322480331,1,13.0,26.0,2.6390573296152584,Adult
0,3,19.0,0,0,7.65,True,False,True,-0.7605067102423282,-0.8010117772591314,1,7.65,22.950000000000003,2.157559320943788,YoungAdult
1,1,38.0,0,0,65.6344,False,False,False,0.6683917564561223,2.0316232164746784,1,65.6344,65.6344,4.19922096071412,Adult
1,2,27.0,0,0,10.5,False,False,True,-0.15886525057982273,-0.661784506956406,1,10.5,21.0,2.4423470353692043,YoungAdult
0,3,25.0,0,0,15.5,True,True,False,-0.3092756154954491,-0.417526138004256,1,15.5,46.5,2.803360380906535,YoungAdult
0,3,33.0,0,0,7.775,True,False,True,0.29236584416705635,-0.7949053180353277,1,7.775,23.325000000000003,2.1719067693519296,YoungAdult
1,2,6.0,0,1,33.0,False,False,True,-1.7381740821938996,0.4373781533282692,2,16.5,66.0,3.5263605246161616,Child
0,3,17.0,1,0,7.0542,True,False,True,-0.9109170751579546,-0.8301176045034698,2,3.5271,21.162599999999998,2.086193694502369,Teen
0,2,34.0,0,0,13.0,True,False,True,0.36757102662486957,-0.539655322480331,1,13.0,26.0,2.6390573296152584,YoungAdult
0,2,50.0,0,0,13.0,True,False,True,1.5708539459498805,-0.539655322480331,1,13.0,26.0,2.6390573296152584,Adult
1,1,27.0,1,0,53.1,True,False,True,-0.15886525057982273,1.4192967965159125,2,26.55,53.1,3.9908341858524357,YoungAdult
0,3,20.0,0,0,8.6625,True,False,True,-0.685301527784515,-0.7515494575463212,1,8.6625,25.987499999999997,2.2682524139135403,YoungAdult
1,2,30.0,3,0,21.0,False,False,True,0.06675029679361683,-0.14884193215689093,4,5.25,42.0,3.091042453358316,YoungAdult
1,3,21.5,0,0,7.7375,False,True,False,-0.5724937540977952,-0.7967372558024689,1,7.7375,23.2125,2.1676241075599285,YoungAdult
0,2,25.0,1,0,26.0,True,False,True,-0.3092756154954491,0.0954164367952591,2,13.0,52.0,3.295836866004329,YoungAdult
0,3,25.0,1,0,7.925,False,False,True,-0.3092756154954491,-0.7875775669667633,2,3.9625,23.775,2.188856327665703,YoungAdult
1,1,29.0,0,0,65.6344,False,False,True,-0.008454885664196365,2.0316232164746784,1,65.6344,65.6344,4.19922096071412,YoungAdult
0,3,11.0,0,0,18.7875,True,False,False,-1.3621481699048337,-0.25692626041821726,1,18.7875,56.362500000000004,2.9850504252071306,Child
0,2,30.0,0,0,0.0,True,False,True,0.06675029679361683,-1.1747270817559212,1,0.0,0.0,0.0,YoungAdult
0,2,23.0,0,0,13.0,True,False,True,-0.45968598041107545,-0.539655322480331,1,13.0,26.0,2.6390573296152584,YoungAdult
0,2,23.0,0,0,13.0,True,False,True,-0.45968598041107545,-0.539655322480331,1,13.0,26.0,2.6390573296152584,YoungAdult
0,3,28.5,0,0,16.1,True,False,True,-0.04605747689310296,-0.3882151337299979,1,16.1,48.300000000000004,2.8390784635086144,YoungAdult
0,3,48.0,1,3,34.375,False,False,True,1.4204435810342542,0.5045492047901105,5,6.875,103.125,3.5660053559634015,Adult
1,1,35.0,0,0,65.6344,True,False,False,0.4427762090826827,2.0316232164746784,1,65.6344,65.6344,4.19922096071412,YoungAdult
0,3,25.0,0,0,7.8958,True,False,True,-0.3092756154954491,-0.7890040358414437,1,7.8958,23.6874,2.1855792552411137,YoungAdult
0,3,25.0,0,0,7.8958,True,False,True,-0.3092756154954491,-0.7890040358414437,1,7.8958,23.6874,2.1855792552411137,YoungAdult
1,1,40.0,0,0,30.0,True,False,True,0.8188021213717487,0.2908231319569791,1,30.0,30.0,3.4339872044851463,Adult
0,1,36.0,1,0,65.6344,True,False,True,0.5179813915404959,2.0316232164746784,2,32.8172,65.6344,4.19922096071412,Adult
1,1,21.0,2,2,65.6344,False,False,False,-0.6100963453267019,2.0316232164746784,5,13.12688,65.6344,4.19922096071412,YoungAdult
0,3,24.0,1,0,16.1,True,False,True,-0.3844807979532623,-0.3882151337299979,2,8.05,48.300000000000004,2.8390784635086144,YoungAdult
1,3,31.0,0,0,7.925,True,False,True,0.14195547925143,-0.7875775669667633,1,7.925,23.775,2.188856327665703,YoungAdult
0,1,70.0,1,1,65.6344,True,False,True,3.0749575951061443,2.0316232164746784,3,21.878133333333334,65.6344,4.19922096071412,Senior
0,3,16.0,1,1,20.25,True,False,True,-0.9861222576157678,-0.18548068749971344,3,6.75,60.75,3.056356895370426,Teen
1,2,30.0,0,0,13.0,False,False,True,0.06675029679361683,-0.539655322480331,1,13.0,26.0,2.6390573296152584,YoungAdult
0,1,19.0,1,0,53.1,True,False,True,-0.7605067102423282,1.4192967965159125,2,26.55,53.1,3.9908341858524357,YoungAdult
0,3,31.0,0,0,7.75,True,True,False,0.14195547925143,-0.7961266098800885,1,7.75,23.25,2.169053700369523,YoungAdult
1,2,4.0,1,1,23.0,False,False,True,-1.8885844471095259,-0.051138584576030925,3,7.666666666666667,46.0,3.1780538303479458,Child
1,3,6.0,0,1,12.475,True,False,True,-1.7381740821938996,-0.5653024512203068,2,6.2375,37.425,2.600836116795061,Child
0,3,33.0,0,0,9.5,True,False,True,0.29236584416705635,-0.710636180746836,1,9.5,28.5,2.3513752571634776,YoungAdult
0,3,23.0,0,0,7.8958,True,False,True,-0.45968598041107545,-0.7890040358414437,1,7.8958,23.6874,2.1855792552411137,YoungAdult
1,2,48.0,1,2,65.0,False,False,True,1.4204435810342542,2.0006317146220294,4,16.25,130.0,4.189654742026425,Adult
1,2,0.67,1,1,14.5,True,False,True,-2.139017704694044,-0.466377811794686,3,4.833333333333333,29.0,2.740840023925201,Child
0,3,28.0,0,0,7.7958,True,False,True,-0.08366006812200955,-0.7938892032204868,1,7.7958,23.3874,2.174274334826008,YoungAdult
0,2,18.0,0,0,11.5,True,False,True,-0.8357118927001413,-0.612932833165976,1,11.5,23.0,2.5257286443082556,Teen
0,3,34.0,0,0,8.05,True,False,True,0.36757102662486957,-0.7814711077429595,1,8.05,24.150000000000002,2.2027647577118348,YoungAdult
1,1,33.0,0,0,65.6344,False,False,True,0.29236584416705635,2.0316232164746784,1,65.6344,65.6344,4.19922096071412,YoungAdult
0,3,25.0,0,0,14.5,True,False,True,-0.3092756154954491,-0.466377811794686,1,14.5,43.5,2.740840023925201,YoungAdult
0,3,41.0,0,0,7.125,True,False,True,0.8940073038295618,-0.8266589059991073,1,7.125,21.375,2.094945728215801,Adult
1,3,20.0,0,0,7.2292,True,False,False,-0.685301527784515,-0.8215685615901446,1,7.2292,21.6876,2.1076888046179385,YoungAdult
1,1,36.0,1,2,65.6344,False,False,True,0.5179813915404959,2.0316232164746784,4,16.4086,65.6344,4.19922096071412,Adult
0,3,16.0,0,0,7.775,True,False,True,-0.9861222576157678,-0.7949053180353277,1,7.775,23.325000000000003,2.1719067693519296,Teen
1,1,51.0,1,0,65.6344,False,False,True,1.6460591284076938,2.0316232164746784,2,32.8172,65.6344,4.19922096071412,Adult
0,1,40.0,0,0,39.6,True,False,False,0.8188021213717487,0.7597992003451073,1,39.6,39.6,3.703768066607687,Adult
0,3,30.5,0,0,7.75,False,True,False,0.1043528880225234,-0.7961266098800885,1,7.75,23.25,2.169053700369523,YoungAdult
0,3,25.0,1,0,24.15,True,True,False,-0.3092756154954491,0.005040840282963516,2,12.075,72.44999999999999,3.224857896545748,YoungAdult
0,3,32.0,0,0,8.3625,True,False,True,0.2171606617092432,-0.7662049596834501,1,8.3625,25.087500000000002,2.236712348843338,YoungAdult
0,3,24.0,0,0,9.5,True,False,True,-0.3844807979532623,-0.710636180746836,1,9.5,28.5,2.3513752571634776,YoungAdult
0,3,48.0,0,0,7.8542,True,False,True,1.4204435810342542,-0.7910362654711258,1,7.8542,23.5626,2.180891922715322,Adult
0,2,57.0,0,0,10.5,False,False,True,2.0972902231545727,-0.661784506956406,1,10.5,21.0,2.4423470353692043,Adult
0,3,25.0,0,0,7.225,True,False,False,-0.3092756154954491,-0.8217737386200644,1,7.225,21.674999999999997,2.1071782966514356,YoungAdult
1,2,54.0,1,3,23.0,False,False,True,1.8716746757811333,-0.051138584576030925,5,4.6,46.0,3.1780538303479458,Adult
0,3,18.0,0,0,7.75,True,False,True,-0.8357118927001413,-0.7961266098800885,1,7.75,23.25,2.169053700369523,Teen
0,3,25.0,0,0,7.75,True,True,False,-0.3092756154954491,-0.7961266098800885,1,7.75,23.25,2.169053700369523,YoungAdult
1,3,5.0,0,0,12.475,False,False,True,-1.8133792646517128,-0.5653024512203068,1,12.475,37.425,2.600836116795061,Child
0,3,25.0,0,0,7.7375,True,True,False,-0.3092756154954491,-0.7967372558024689,1,7.7375,23.2125,2.1676241075599285,YoungAdult
1,1,43.0,0,1,65.6344,False,False,True,1.0444176687451883,2.0316232164746784,2,32.8172,65.6344,4.19922096071412,Adult
1,3,13.0,0,0,7.2292,False,False,False,-1.2117378049892074,-0.8215685615901446,1,7.2292,21.6876,2.1076888046179385,Teen
1,1,17.0,1,0,57.0,False,False,True,-0.9109170751579546,1.6098183242985895,2,28.5,57.0,4.060443010546419,Teen
0,1,29.0,0,0,30.0,True,False,True,-0.008454885664196365,0.2908231319569791,1,30.0,30.0,3.4339872044851463,YoungAdult
0,3,25.0,1,2,23.45,True,False,True,-0.3092756154954491,-0.029155331370337455,4,5.8625,70.35,3.196630215920881,YoungAdult
0,3,25.0,0,0,7.05,True,False,True,-0.3092756154954491,-0.8303227815333896,1,7.05,21.15,2.0856720914304723,YoungAdult
0,3,25.0,0,0,7.25,True,False,True,-0.3092756154954491,-0.8205524467753036,1,7.25,21.75,2.1102132003465894,YoungAdult
1,3,18.0,0,0,7.4958,False,False,True,-0.8357118927001413,-0.8085447053576159,1,7.4958,22.4874,2.139571923732859,Teen
0,3,8.0,4,1,29.125,True,True,False,-1.5877637172782733,0.24807791739035287,6,4.854166666666667,87.375,3.405355391810819,Child
1,3,1.0,1,2,20.575,True,False,True,-2.1141999944829655,-0.16960389351782373,4,5.14375,61.724999999999994,3.0715352369694915,Child
0,1,46.0,0,0,65.6344,True,False,False,1.2700332161186279,2.0316232164746784,1,65.6344,65.6344,4.19922096071412,Adult
0,3,25.0,0,0,7.75,True,True,False,-0.3092756154954491,-0.7961266098800885,1,7.75,23.25,2.169053700369523,YoungAdult
0,2,16.0,0,0,26.0,True,False,True,-0.9861222576157678,0.0954164367952591,1,26.0,52.0,3.295836866004329,Teen
0,3,21.5,8,2,65.6344,False,False,True,-0.5724937540977952,2.0316232164746784,11,5.966763636363637,196.9032,4.19922096071412,YoungAdult
0,1,40.0,0,0,30.6958,True,False,False,0.8188021213717487,0.32481412658036024,1,30.6958,30.6958,3.4561841799918147,Adult
0,3,25.0,0,0,7.8958,True,False,True,-0.3092756154954491,-0.7890040358414437,1,7.8958,23.6874,2.1855792552411137,YoungAdult
0,2,39.0,0,0,13.0,True,False,True,0.7435969389139355,-0.539655322480331,1,13.0,26.0,2.6390573296152584,Adult
1,1,49.0,0,0,25.9292,False,False,True,1.4956487634920672,0.09195773829089673,1,25.9292,25.9292,3.2932111997353943,Adult
1,3,31.0,0,0,8.6833,False,False,True,0.14195547925143,-0.7505333427314803,1,8.6833,26.049899999999997,2.270402752283094,YoungAdult
0,3,30.0,0,0,7.2292,True,False,False,0.06675029679361683,-0.8215685615901446,1,7.2292,21.6876,2.1076888046179385,YoungAdult
0,3,30.0,1,1,24.15,False,False,True,0.06675029679361683,0.005040840282963516,3,8.049999999999999,72.44999999999999,3.224857896545748,YoungAdult
0,2,34.0,0,0,13.0,True,False,True,0.36757102662486957,-0.539655322480331,1,13.0,26.0,2.6390573296152584,YoungAdult
1,2,31.0,1,1,26.25,False,False,True,0.14195547925143,0.1076293552428666,3,8.75,52.5,3.305053521109253,YoungAdult
1,1,11.0,1,2,65.6344,True,False,True,-1.3621481699048337,2.0316232164746784,4,16.4086,65.6344,4.19922096071412,Child
1,3,0.42,0,1,8.5167,True,False,False,-2.157819000308497,-0.7586720315849659,2,4.25835,25.5501,2.2530481500547457,Child
1,3,27.0,0,0,6.975,True,False,True,-0.15886525057982273,-0.8339866570676719,1,6.975,20.924999999999997,2.076311648670908,YoungAdult
0,3,31.0,0,0,7.775,True,False,True,0.14195547925143,-0.7949053180353277,1,7.775,23.325000000000003,2.1719067693519296,YoungAdult
0,1,39.0,0,0,0.0,True,False,True,0.7435969389139355,-1.1747270817559212,1,0.0,0.0,0.0,Adult
0,3,18.0,0,0,7.775,False,False,True,-0.8357118927001413,-0.7949053180353277,1,7.775,23.325000000000003,2.1719067693519296,Teen
0,2,39.0,0,0,13.0,True,False,True,0.7435969389139355,-0.539655322480331,1,13.0,26.0,2.6390573296152584,Adult
1,1,33.0,1,0,53.1,False,False,True,0.29236584416705635,1.4192967965159125,2,26.55,53.1,3.9908341858524357,YoungAdult
0,3,26.0,0,0,7.8875,True,False,True,-0.23407043303763592,-0.7894095047339045,1,7.8875,23.6625,2.184645795129359,YoungAdult
0,3,39.0,0,0,24.15,True,False,True,0.7435969389139355,0.005040840282963516,1,24.15,72.44999999999999,3.224857896545748,Adult
0,2,35.0,0,0,10.5,True,False,True,0.4427762090826827,-0.661784506956406,1,10.5,21.0,2.4423470353692043,YoungAdult
0,3,6.0,4,2,31.275,False,False,True,-1.7381740821938996,0.35310901603977735,7,4.4678571428571425,93.82499999999999,3.4742929367327062,Child
0,3,30.5,0,0,8.05,True,False,True,0.1043528880225234,-0.7814711077429595,1,8.05,24.150000000000002,2.2027647577118348,YoungAdult
0,1,40.0,0,0,0.0,True,False,True,0.8188021213717487,-1.1747270817559212,1,0.0,0.0,0.0,Adult
0,3,23.0,0,0,7.925,False,False,True,-0.45968598041107545,-0.7875775669667633,1,7.925,23.775,2.188856327665703,YoungAdult
0,2,31.0,1,1,37.0042,True,False,False,0.14195547925143,0.6329900255199089,3,12.334733333333332,74.0084,3.637696679934592,YoungAdult
0,3,43.0,0,0,6.45,True,False,True,1.0444176687451883,-0.8596337858076476,1,6.45,19.35,2.0082140323914683,Adult
0,3,10.0,3,2,27.9,True,False,True,-1.437353352362647,0.18823461699707605,6,4.6499999999999995,83.69999999999999,3.3638415951183864,Child
1,1,52.0,1,1,65.6344,False,False,True,1.7212643108655068,2.0316232164746784,3,21.878133333333334,65.6344,4.19922096071412,Adult
